bleu,chrf,meteor,bertscore_f1,model,time_taken
28.45042676237055,54.068884075343085,0.4217129310854608,0.646513044834137,MarianNMT,260.2130801677704
31.487118024477187,46.11433249140212,0.38552733689530505,0.5429964065551758,M2M100,728.9601945877075
37.26899294586161,56.69058333589806,0.40579065053089464,0.5941895842552185,NLLB,285.70729804039
